id,name,brand,line,description,sku,price,imageUrl,oem,specifications,characteristics,applications_brand,applications_model,applications_motor,applications_years
HLB-1119,BOMBA DE AGUA,POLAR,,BOMBA DE AGUA,HLB-1119,Cotizar,https://placehold.co/400x400.png,,,,MAZDA,3,L4 2.0L,2014 - 2018
HLB-1119,BOMBA DE AGUA,POLAR,,BOMBA DE AGUA,HLB-1119,Cotizar,https://placehold.co/400x400.png,,,,MAZDA,3,L4 2.5L,2014 - 2018
HLB-1119,BOMBA DE AGUA,POLAR,,BOMBA DE AGUA,HLB-1119,Cotizar,https://placehold.co/400x400.png,,,,MAZDA,CX-3,L4 2.0L,2015 - 2021
HLB-1119,BOMBA DE AGUA,POLAR,,BOMBA DE AGUA,HLB-1119,Cotizar,https://placehold.co/400x400.png,,,,MAZDA,CX-5,L4 2.5L,2013 - 2016
HLB-1119,BOMBA DE AGUA,POLAR,,BOMBA DE AGUA,HLB-1119,Cotizar,https://placehold.co/400x400.png,,,,MAZDA,CX-5,L4 2.5L,2014 - 2018
HLB-1119,BOMBA DE AGUA,POLAR,,BOMBA DE AGUA,HLB-1119,Cotizar,https://placehold.co/400x400.png,,,,MAZDA,CX-9,L4 2.5L,2018 - 2018
HLB-1119,BOMBA DE AGUA,POLAR,,BOMBA DE AGUA,HLB-1119,Cotizar,https://placehold.co/400x400.png,,,,TOYOTA,YARIS,L4 1.5L,2019 - 2020
HLB-1120,BOMBA DE AGUA,POLAR,,BOMBA DE AGUA,HLB-1120,Cotizar,https://placehold.co/400x400.png,,,,DODGE,H100,L4 2.4L,2001 - 2005
HLB-1121,BOMBA DE AGUA,POLAR,,BOMBA DE AGUA,HLB-1121,Cotizar,https://placehold.co/400x400.png,,,,HYUNDAI,GRAND i10,L4 1.2L,2015 - 2021
HLB-1122,BOMBA DE AGUA,POLAR,,BOMBA DE AGUA,HLB-1122,Cotizar,https://placehold.co/400x400.png,,,,NISSAN,MARCH,L4 1.6L,2011 - 2023
HLB-1122,BOMBA DE AGUA,POLAR,,BOMBA DE AGUA,HLB-1122,Cotizar,https://placehold.co/400x400.png,,,,NISSAN,NOTE,L4 1.6L,2013 - 2020
HLB-1122,BOMBA DE AGUA,POLAR,,BOMBA DE AGUA,HLB-1122,Cotizar,https://placehold.co/400x400.png,,,,NISSAN,TIIDA,L4 1.6L,2013 - 2018
HLB-1122,BOMBA DE AGUA,POLAR,,BOMBA DE AGUA,HLB-1122,Cotizar,https://placehold.co/400x400.png,,,,NISSAN,VERSA,L4 1.6L,2011 - 2019
HLB-1123,BOMBA DE AGUA,POLAR,,BOMBA DE AGUA,HLB-1123,Cotizar,https://placehold.co/400x400.png,,,,,,,
HLB-1124,BOMBA DE AGUA,POLAR,,BOMBA DE AGUA,HLB-1124,Cotizar,https://placehold.co/400x400.png,,,,,,,
HLB-1125,BOMBA DE AGUA,POLAR,,BOMBA DE AGUA,HLB-1125,Cotizar,https://placehold.co/400x400.png,,,,TOYOTA,CAMRY,L4 2.5L,2010 - 2016
HLB-1125,BOMBA DE AGUA,POLAR,,BOMBA DE AGUA,HLB-1125,Cotizar,https://placehold.co/400x400.png,,,,TOYOTA,HIGHLANDER,L4 2.5L,2008 - 2018
HLB-1125,BOMBA DE AGUA,POLAR,,BOMBA DE AGUA,HLB-1125,Cotizar,https://placehold.co/400x400.png,,,,TOYOTA,HIGHLANDER,L4 2.7L,2009 - 2017
HLB-1125,BOMBA DE AGUA,POLAR,,BOMBA DE AGUA,HLB-1125,Cotizar,https://placehold.co/400x400.png,,,,TOYOTA,RAV 4,L4 2.4L,2005 - 2012
HLB-1125,BOMBA DE AGUA,POLAR,,BOMBA DE AGUA,HLB-1125,Cotizar,https://placehold.co/400x400.png,,,,TOYOTA,RAV 4,L4 2.5L,2009 - 2017
HLB-1125,BOMBA DE AGUA,POLAR,,BOMBA DE AGUA,HLB-1125,Cotizar,https://placehold.co/400x400.png,,,,TOYOTA,RAV 4,L4 2.5L,2011 - 2014
HLB-1125,BOMBA DE AGUA,POLAR,,BOMBA DE AGUA,HLB-1125,Cotizar,https://placehold.co/400x400.png,,,,TOYOTA,RAV 4,V6 3.5L,2007 - 2022
HLB-1125,BOMBA DE AGUA,POLAR,,BOMBA DE AGUA,HLB-1125,Cotizar,https://placehold.co/400x400.png,,,,TOYOTA,SCION TC,V6 3.5L,2011 - 2016
HLB-1125,BOMBA DE AGUA,POLAR,,BOMBA DE AGUA,HLB-1125,Cotizar,https://placehold.co/400x400.png,,,,TOYOTA,SIENNA,L4 2.5L,2011 - 2016
HLB-1125,BOMBA DE AGUA,POLAR,,BOMBA DE AGUA,HLB-1125,Cotizar,https://placehold.co/400x400.png,,,,TOYOTA,SIENNA,L4 2.7L,2011 - 2012
HLB-1125,BOMBA DE AGUA,POLAR,,BOMBA DE AGUA,HLB-1125,Cotizar,https://placehold.co/400x400.png,,,,TOYOTA,TACOMA,V6 3.5L,2006 - 2012
HLB-1126,BOMBA DE AGUA,POLAR,,BOMBA DE AGUA,HLB-1126,Cotizar,https://placehold.co/400x400.png,,,,INFINITI,M30,V6 3.0L,1990 - 1992
HLB-1126,BOMBA DE AGUA,POLAR,,BOMBA DE AGUA,HLB-1126,Cotizar,https://placehold.co/400x400.png,,,,NISSAN,D21 PICKUP,V6 3.0L,1990 - 1994
HLB-1127,BOMBA DE AGUA,POLAR,,BOMBA DE AGUA,HLB-1127,Cotizar,https://placehold.co/400x400.png,,,,CHRYSLER,ASPEN,V8 5.7L,2009 - 2009
HLB-1127,BOMBA DE AGUA,POLAR,,BOMBA DE AGUA,HLB-1127,Cotizar,https://placehold.co/400x400.png,,,,DODGE,DURANGO,V8 5.7L,2009 - 2009
HLB-1127,BOMBA DE AGUA,POLAR,,BOMBA DE AGUA,HLB-1127,Cotizar,https://placehold.co/400x400.png,,,,DODGE,RAM 1500,V8 5.7L,2009 - 2010
HLB-1127,BOMBA DE AGUA,POLAR,,BOMBA DE AGUA,HLB-1127,Cotizar,https://placehold.co/400x400.png,,,,DODGE,RAM 2500,V8 5.7L,2009 - 2010
HLB-1127,BOMBA DE AGUA,POLAR,,BOMBA DE AGUA,HLB-1127,Cotizar,https://placehold.co/400x400.png,,,,DODGE,RAM 3500,V8 5.7L,2009 - 2009
HLB-1127,BOMBA DE AGUA,POLAR,,BOMBA DE AGUA,HLB-1127,Cotizar,https://placehold.co/400x400.png,,,,DODGE,RAM 4000,V8 5.7L,2009 - 2010
HLB-1127,BOMBA DE AGUA,POLAR,,BOMBA DE AGUA,HLB-1127,Cotizar,https://placehold.co/400x400.png,,,,RAM,1500,V8 5.7L,2011 - 2017
HLB-1127,BOMBA DE AGUA,POLAR,,BOMBA DE AGUA,HLB-1127,Cotizar,https://placehold.co/400x400.png,,,,RAM,2500,V8 5.7L,2011 - 2017
HLB-1127,BOMBA DE AGUA,POLAR,,BOMBA DE AGUA,HLB-1127,Cotizar,https://placehold.co/400x400.png,,,,RAM,3500,V8 5.7L,2011 - 2015
HLB-1127,BOMBA DE AGUA,POLAR,,BOMBA DE AGUA,HLB-1127,Cotizar,https://placehold.co/400x400.png,,,,RAM,4000,V8 5.7L,2011 - 2017
HLB-1128,BOMBA DE AGUA,POLAR,,BOMBA DE AGUA,HLB-1128,Cotizar,https://placehold.co/400x400.png,,,,MERCURY,VILLAGER,V6 3.0L,1993 - 1998
HLB-1128,BOMBA DE AGUA,POLAR,,BOMBA DE AGUA,HLB-1128,Cotizar,https://placehold.co/400x400.png,,,,NISSAN,MAXIMA,V6 3.0L,1990 - 1994
HLB-1128,BOMBA DE AGUA,POLAR,,BOMBA DE AGUA,HLB-1128,Cotizar,https://placehold.co/400x400.png,,,,NISSAN,QUEST,V6 3.0L,1993 - 1998
HLB-1129,BOMBA DE AGUA,POLAR,,BOMBA DE AGUA,HLB-1129,Cotizar,https://placehold.co/400x400.png,,,,SEAT,CORDOBA,L4 1.6L,2004 - 2009
HLB-1129,BOMBA DE AGUA,POLAR,,BOMBA DE AGUA,HLB-1129,Cotizar,https://placehold.co/400x400.png,,,,SEAT,IBIZA,L4 1.6L,2003 - 2008
HLB-1129,BOMBA DE AGUA,POLAR,,BOMBA DE AGUA,HLB-1129,Cotizar,https://placehold.co/400x400.png,,,,VOLKSWAGEN,CROSSFOX,L4 1.6L,2005 - 2017
HLB-1129,BOMBA DE AGUA,POLAR,,BOMBA DE AGUA,HLB-1129,Cotizar,https://placehold.co/400x400.png,,,,VOLKSWAGEN,GOL,L4 1.6L,2008 - 2021
HLB-1129,BOMBA DE AGUA,POLAR,,BOMBA DE AGUA,HLB-1129,Cotizar,https://placehold.co/400x400.png,,,,VOLKSWAGEN,LUPO,L4 1.6L,2005 - 2009
HLB-1129,BOMBA DE AGUA,POLAR,,BOMBA DE AGUA,HLB-1129,Cotizar,https://placehold.co/400x400.png,,,,VOLKSWAGEN,POLO,L4 1.6L,2003 - 2007
HLB-1129,BOMBA DE AGUA,POLAR,,BOMBA DE AGUA,HLB-1129,Cotizar,https://placehold.co/400x400.png,,,,VOLKSWAGEN,SAVEIRO,L4 1.6L,2010 - 2017
HLB-1129,BOMBA DE AGUA,POLAR,,BOMBA DE AGUA,HLB-1129,Cotizar,https://placehold.co/400x400.png,,,,VOLKSWAGEN,SPORTVAN,L4 1.6L,2006 - 2010
HLB-1130,BOMBA DE AGUA,POLAR,,BOMBA DE AGUA,HLB-1130,Cotizar,https://placehold.co/400x400.png,,,,HONDA,CITY,L4 1.5L,2010 - 2016
HLB-1130,BOMBA DE AGUA,POLAR,,BOMBA DE AGUA,HLB-1130,Cotizar,https://placehold.co/400x400.png,,,,HONDA,FIT,L4 1.5L,2009 - 2013
HLB-1131,BOMBA DE AGUA,POLAR,,BOMBA DE AGUA,HLB-1131,Cotizar,https://placehold.co/400x400.png,,,,,,,
HLB-1132,BOMBA DE AGUA,POLAR,,BOMBA DE AGUA,HLB-1132,Cotizar,https://placehold.co/400x400.png,,,,RENAULT,DUSTER,L4 2.0L,2012-2016
HLB-1132,BOMBA DE AGUA,POLAR,,BOMBA DE AGUA,HLB-1132,Cotizar,https://placehold.co/400x400.png,,,,RENAULT,TRAFIC II,L4 2.0L,2012-2016
HLB-1133,BOMBA DE AGUA,POLAR,,BOMBA DE AGUA,HLB-1133,Cotizar,https://placehold.co/400x400.png,,,,,,,
HLB-1134,BOMBA DE AGUA,POLAR,,BOMBA DE AGUA,HLB-1134,Cotizar,https://placehold.co/400x400.png,,,,FORD,F-150,V8 5.0L,2011-2020
HLB-1134,BOMBA DE AGUA,POLAR,,BOMBA DE AGUA,HLB-1134,Cotizar,https://placehold.co/400x400.png,,,,FORD,LOBO,V8 5.0L,2011-2020
HLB-1134,BOMBA DE AGUA,POLAR,,BOMBA DE AGUA,HLB-1134,Cotizar,https://placehold.co/400x400.png,,,,FORD,MUSTANG,V8 5.0L,2011-2021
HLB-1134,BOMBA DE AGUA,POLAR,,BOMBA DE AGUA,HLB-1134,Cotizar,https://placehold.co/400x400.png,,,,LINCOLN,MARK LT,V8 5.0L,2011-2014
HLB-1135,BOMBA DE AGUA,POLAR,,BOMBA DE AGUA,HLB-1135,Cotizar,https://placehold.co/400x400.png,,,,FORD,ESCORT,L4 1.8L,1991 - 1996
HLB-1136,BOMBA DE AGUA,POLAR,,BOMBA DE AGUA,HLB-1136,Cotizar,https://placehold.co/400x400.png,,,,,,,
HLB-1137,BOMBA DE AGUA,POLAR,,BOMBA DE AGUA,HLB-1137,Cotizar,https://placehold.co/400x400.png,,,,SEAT,IBIZA,L4 1.2L,2013-2017
HLB-1137,BOMBA DE AGUA,POLAR,,BOMBA DE AGUA,HLB-1137,Cotizar,https://placehold.co/400x400.png,,,,SEAT,TOLEDO,L4 1.2L,2013-2017
HLB-1137,BOMBA DE AGUA,POLAR,,BOMBA DE AGUA,HLB-1137,Cotizar,https://placehold.co/400x400.png,,,,VOLKSWAGEN,POLO TSI,L4 1.2L,2013-2017
HLB-1137,BOMBA DE AGUA,POLAR,,BOMBA DE AGUA,HLB-1137,Cotizar,https://placehold.co/400x400.png,,,,VOLKSWAGEN,CADDY TSI,L4 1.2L,2013-2017
HLB-1138,BOMBA DE AGUA,POLAR,,BOMBA DE AGUA,HLB-1138,Cotizar,https://placehold.co/400x400.png,,,,TOYOTA,CAMRY,L4 2.0L,1990 - 1991
HLB-1138,BOMBA DE AGUA,POLAR,,BOMBA DE AGUA,HLB-1138,Cotizar,https://placehold.co/400x400.png,,,,TOYOTA,CAMRY,L4 2.2L,1992 - 2001
HLB-1138,BOMBA DE AGUA,POLAR,,BOMBA DE AGUA,HLB-1138,Cotizar,https://placehold.co/400x400.png,,,,TOYOTA,MR2,L4 2.2L,1991 - 1995
HLB-1138,BOMBA DE AGUA,POLAR,,BOMBA DE AGUA,HLB-1138,Cotizar,https://placehold.co/400x400.png,,,,TOYOTA,RAV 4,L4 2.0L,1996 - 2000
HLB-1139,BOMBA DE AGUA,POLAR,,BOMBA DE AGUA,HLB-1139,Cotizar,https://placehold.co/400x400.png,,,,VOLKSWAGEN,TIGUAN,L4 2.0L,2018-2023
HLB-1140,BOMBA DE AGUA,POLAR,,BOMBA DE AGUA,HLB-1140,Cotizar,https://placehold.co/400x400.png,,,,AUDI,A3,L4 1.8L,2012 - 2016
HLB-1140,BOMBA DE AGUA,POLAR,,BOMBA DE AGUA,HLB-1140,Cotizar,https://placehold.co/400x400.png,,,,AUDI,A3,L4 2.0L,2017 - 2020
HLB-1140,BOMBA DE AGUA,POLAR,,BOMBA DE AGUA,HLB-1140,Cotizar,https://placehold.co/400x400.png,,,,AUDI,A4,L4 1.8L,2011 - 2015
HLB-1140,BOMBA DE AGUA,POLAR,,BOMBA DE AGUA,HLB-1140,Cotizar,https://placehold.co/400x400.png,,,,AUDI,A4,L4 2.0L,2013 - 2020
HLB-1140,BOMBA DE AGUA,POLAR,,BOMBA DE AGUA,HLB-1140,Cotizar,https://placehold.co/400x400.png,,,,AUDI,A4 QUATTRO,L4 1.8L,2011 - 2015
HLB-1140,BOMBA DE AGUA,POLAR,,BOMBA DE AGUA,HLB-1140,Cotizar,https://placehold.co/400x400.png,,,,AUDI,A4 QUATTRO,L4 2.0L,2013 - 2015
HLB-1140,BOMBA DE AGUA,POLAR,,BOMBA DE AGUA,HLB-1140,Cotizar,https://placehold.co/400x400.png,,,,AUDI,A5,L4 1.8L,2011 - 2016
HLB-1140,BOMBA DE AGUA,POLAR,,BOMBA DE AGUA,HLB-1140,Cotizar,https://placehold.co/400x400.png,,,,AUDI,A5,L4 2.0L,2013 - 2016
HLB-1140,BOMBA DE AGUA,POLAR,,BOMBA DE AGUA,HLB-1140,Cotizar,https://placehold.co/400x400.png,,,,AUDI,A5 QUATTRO,L4 2.0L,2013 - 2016
HLB-1140,BOMBA DE AGUA,POLAR,,BOMBA DE AGUA,HLB-1140,Cotizar,https://placehold.co/400x400.png,,,,AUDI,A5 SPORTBACK,L4 1.8L,2011 - 2017
HLB-1140,BOMBA DE AGUA,POLAR,,BOMBA DE AGUA,HLB-1140,Cotizar,https://placehold.co/400x400.png,,,,AUDI,A5 SPORTBACK QUATTRO,L4 2.0L,2013 - 2016
HLB-1140,BOMBA DE AGUA,POLAR,,BOMBA DE AGUA,HLB-1140,Cotizar,https://placehold.co/400x400.png,,,,AUDI,A6,L4 1.8L,2014 - 2018
HLB-1140,BOMBA DE AGUA,POLAR,,BOMBA DE AGUA,HLB-1140,Cotizar,https://placehold.co/400x400.png,,,,AUDI,A6,L4 2.0L,2016 - 2018
HLB-1140,BOMBA DE AGUA,POLAR,,BOMBA DE AGUA,HLB-1140,Cotizar,https://placehold.co/400x400.png,,,,AUDI,A7 SPORTBACK,L4 2.0L,2014 - 2018
HLB-1140,BOMBA DE AGUA,POLAR,,BOMBA DE AGUA,HLB-1140,Cotizar,https://placehold.co/400x400.png,,,,AUDI,A7 SPORTBACK QUATTRO,L4 2.0L,2015 - 2018
HLB-1140,BOMBA DE AGUA,POLAR,,BOMBA DE AGUA,HLB-1140,Cotizar,https://placehold.co/400x400.png,,,,AUDI,Q3 QUATTRO,L4 2.0L,2015 - 2018
HLB-1140,BOMBA DE AGUA,POLAR,,BOMBA DE AGUA,HLB-1140,Cotizar,https://placehold.co/400x400.png,,,,AUDI,Q5 QUATTRO,L4 2.0L,2016 - 2020
HLB-1140,BOMBA DE AGUA,POLAR,,BOMBA DE AGUA,HLB-1140,Cotizar,https://placehold.co/400x400.png,,,,AUDI,S3 QUATTRO,L4 2.0L,2014 - 2020
HLB-1140,BOMBA DE AGUA,POLAR,,BOMBA DE AGUA,HLB-1140,Cotizar,https://placehold.co/400x400.png,,,,AUDI,TT,L4 2.0L,2014 - 2018
HLB-1140,BOMBA DE AGUA,POLAR,,BOMBA DE AGUA,HLB-1140,Cotizar,https://placehold.co/400x400.png,,,,AUDI,TT Quattro,L4 2.0L,2015 - 2018
HLB-1140,BOMBA DE AGUA,POLAR,,BOMBA DE AGUA,HLB-1140,Cotizar,https://placehold.co/400x400.png,,,,AUDI,TTS,L4 2.0L,2015 - 2018
HLB-1140,BOMBA DE AGUA,POLAR,,BOMBA DE AGUA,HLB-1140,Cotizar,https://placehold.co/400x400.png,,,,VOLKSWAGEN,JETTA,L4 2.0L,2014 - 2017
HLB-1140,BOMBA DE AGUA,POLAR,,BOMBA DE AGUA,HLB-1140,Cotizar,https://placehold.co/400x400.png,,,,VOLKSWAGEN,POLO,L4 1.8L,2016 - 2017
HLB-1140,BOMBA DE AGUA,POLAR,,BOMBA DE AGUA,HLB-1140,Cotizar,https://placehold.co/400x400.png,,,,VOLKSWAGEN,TIGUAN 4MOTION,L4 2.0L,2018 - 2020
HLB-1141,BOMBA DE AGUA,POLAR,,BOMBA DE AGUA,HLB-1141,Cotizar,https://placehold.co/400x400.png,,,,ACURA,CL,L4 2.3L,1998 - 1999
HLB-1141,BOMBA DE AGUA,POLAR,,BOMBA DE AGUA,HLB-1141,Cotizar,https://placehold.co/400x400.png,,,,HONDA,ACCORD,L4 2.2L,1990 - 1997
HLB-1141,BOMBA DE AGUA,POLAR,,BOMBA DE AGUA,HLB-1141,Cotizar,https://placehold.co/400x400.png,,,,HONDA,ACCORD,L4 2.3L,1998 - 2002
HLB-1141,BOMBA DE AGUA,POLAR,,BOMBA DE AGUA,HLB-1141,Cotizar,https://placehold.co/400x400.png,,,,HONDA,ODYSSEY,L4 2.2L,1995 - 1997
HLB-1141,BOMBA DE AGUA,POLAR,,BOMBA DE AGUA,HLB-1141,Cotizar,https://placehold.co/400x400.png,,,,HONDA,ODYSSEY,L4 2.3L,1998 - 1998
HLB-1142,BOMBA DE AGUA,POLAR,,BOMBA DE AGUA,HLB-1142,Cotizar,https://placehold.co/400x400.png,,,,NISSAN,240SX,L4 2.4L,1990 - 1998
HLB-1142,BOMBA DE AGUA,POLAR,,BOMBA DE AGUA,HLB-1142,Cotizar,https://placehold.co/400x400.png,,,,NISSAN,D21 PICKUP,L4 2.4L,1990 - 2009
HLB-1142,BOMBA DE AGUA,POLAR,,BOMBA DE AGUA,HLB-1142,Cotizar,https://placehold.co/400x400.png,,,,NISSAN,FRONTIER,L4 2.4L,1998 - 2004
HLB-1142,BOMBA DE AGUA,POLAR,,BOMBA DE AGUA,HLB-1142,Cotizar,https://placehold.co/400x400.png,,,,NISSAN,NP300,L4 2.4L,2009 - 2015
HLB-1142,BOMBA DE AGUA,POLAR,,BOMBA DE AGUA,HLB-1142,Cotizar,https://placehold.co/400x400.png,,,,NISSAN,URVAN,L4 2.4L,2000 - 2007
HLB-1142,BOMBA DE AGUA,POLAR,,BOMBA DE AGUA,HLB-1142,Cotizar,https://placehold.co/400x400.png,,,,NISSAN,X-TERRA,L4 2.4L,1999 - 2004
HLB-1143,BOMBA DE AGUA,POLAR,,BOMBA DE AGUA,HLB-1143,Cotizar,https://placehold.co/400x400.png,,,,,,,
HLB-1144,BOMBA DE AGUA,POLAR,,BOMBA DE AGUA,HLB-1144,Cotizar,https://placehold.co/400x400.png,,,,,,,
HLB-1145,BOMBA DE AGUA,POLAR,,BOMBA DE AGUA,HLB-1145,Cotizar,https://placehold.co/400x400.png,,,,HYUNDAI,TUCSON,L4 2.4L,2014 - 2020
HLB-1145,BOMBA DE AGUA,POLAR,,BOMBA DE AGUA,HLB-1145,Cotizar,https://placehold.co/400x400.png,,,,KIA,SORENTO,L4 2.0L,2015 - 2020
HLB-1145,BOMBA DE AGUA,POLAR,,BOMBA DE AGUA,HLB-1145,Cotizar,https://placehold.co/400x400.png,,,,KIA,SPORTAGE,L4 2.4L,2015 - 2020
HLB-1146,BOMBA DE AGUA,POLAR,,BOMBA DE AGUA,HLB-1146,Cotizar,https://placehold.co/400x400.png,,,,CHEVROLET,CAVALIER,L4 1.5L,2018 - 2021
HLB-1147,BOMBA DE AGUA,POLAR,,BOMBA DE AGUA,HLB-1147,Cotizar,https://placehold.co/400x400.png,,,,MITSUBISHI,MONTERO,L4 2.4L,1997-1999
HLB-1147 ,BOMBA DE AGUA,POLAR,,BOMBA DE AGUA,HLB-1147 ,Cotizar,https://placehold.co/400x400.png,,,,RAM,VAN 1000,L4 2.4L,2008-2009
HLB-1148,BOMBA DE AGUA,POLAR,,BOMBA DE AGUA,HLB-1148,Cotizar,https://placehold.co/400x400.png,,,,TOYOTA,AVANZA,L4 1.5L ,2015-2020
HLB-1149,BOMBA DE AGUA,POLAR,,BOMBA DE AGUA,HLB-1149,Cotizar,https://placehold.co/400x400.png,,,,CHEVROLET,CHEVY,L4 1.4L,1994 - 1996
HLB-1149,BOMBA DE AGUA,POLAR,,BOMBA DE AGUA,HLB-1149,Cotizar,https://placehold.co/400x400.png,,,,CHEVROLET,CHEVY,L4 1.6L,1997 - 2013
HLB-1149,BOMBA DE AGUA,POLAR,,BOMBA DE AGUA,HLB-1149,Cotizar,https://placehold.co/400x400.png,,,,CHEVROLET,TIGRA,L4 1.6L,1997 - 1999
HLB-1150,BOMBA DE AGUA,POLAR,,BOMBA DE AGUA,HLB-1150,Cotizar,https://placehold.co/400x400.png,,,,NISSAN,D21 PICKUP,L4 2.4L,1989-1993
HLB-1150,BOMBA DE AGUA,POLAR,,BOMBA DE AGUA,HLB-1150,Cotizar,https://placehold.co/400x400.png,,,,NISSAN,ICHI VAN,L4 2.4L,1989-1993
HLB-1150,BOMBA DE AGUA,POLAR,,BOMBA DE AGUA,HLB-1150,Cotizar,https://placehold.co/400x400.png,,,,NISSAN,PICKUP,L4 2.4L,1989-1993
HLB-1151,BOMBA DE AGUA,POLAR,,BOMBA DE AGUA,HLB-1151,Cotizar,https://placehold.co/400x400.png,,,,BMW,320i,L6 2.0L,1992 - 1995
HLB-1151,BOMBA DE AGUA,POLAR,,BOMBA DE AGUA,HLB-1151,Cotizar,https://placehold.co/400x400.png,,,,BMW,320i,L6 2.2L,2001 - 2005
HLB-1151,BOMBA DE AGUA,POLAR,,BOMBA DE AGUA,HLB-1151,Cotizar,https://placehold.co/400x400.png,,,,BMW,323Ci,L6 2.5L,2000 - 2000
HLB-1151,BOMBA DE AGUA,POLAR,,BOMBA DE AGUA,HLB-1151,Cotizar,https://placehold.co/400x400.png,,,,BMW,323i,L6 2.5L,1998 - 2000
HLB-1151,BOMBA DE AGUA,POLAR,,BOMBA DE AGUA,HLB-1151,Cotizar,https://placehold.co/400x400.png,,,,BMW,323i,L6 2.5L,2006 - 2006
HLB-1151,BOMBA DE AGUA,POLAR,,BOMBA DE AGUA,HLB-1151,Cotizar,https://placehold.co/400x400.png,,,,BMW,323iS,L6 2.5L,1998 - 1999
HLB-1151,BOMBA DE AGUA,POLAR,,BOMBA DE AGUA,HLB-1151,Cotizar,https://placehold.co/400x400.png,,,,BMW,325Ci,L6 2.5L,2001 - 2006
HLB-1151,BOMBA DE AGUA,POLAR,,BOMBA DE AGUA,HLB-1151,Cotizar,https://placehold.co/400x400.png,,,,BMW,325i,L6 2.5L,1992 - 1995
HLB-1151,BOMBA DE AGUA,POLAR,,BOMBA DE AGUA,HLB-1151,Cotizar,https://placehold.co/400x400.png,,,,BMW,325i,L6 2.5L,2001 - 2006
HLB-1151,BOMBA DE AGUA,POLAR,,BOMBA DE AGUA,HLB-1151,Cotizar,https://placehold.co/400x400.png,,,,BMW,325iS,L6 2.5L,1992 - 1995
HLB-1151,BOMBA DE AGUA,POLAR,,BOMBA DE AGUA,HLB-1151,Cotizar,https://placehold.co/400x400.png,,,,BMW,325Xi,L6 2.5L,2001 - 2005
HLB-1151,BOMBA DE AGUA,POLAR,,BOMBA DE AGUA,HLB-1151,Cotizar,https://placehold.co/400x400.png,,,,BMW,328Ci,L6 2.8L,2000 - 2000
HLB-1151,BOMBA DE AGUA,POLAR,,BOMBA DE AGUA,HLB-1151,Cotizar,https://placehold.co/400x400.png,,,,BMW,328i,L6 2.8L,1996 - 2000
HLB-1151,BOMBA DE AGUA,POLAR,,BOMBA DE AGUA,HLB-1151,Cotizar,https://placehold.co/400x400.png,,,,BMW,328iS,L6 2.8L,1996 - 1999
HLB-1151,BOMBA DE AGUA,POLAR,,BOMBA DE AGUA,HLB-1151,Cotizar,https://placehold.co/400x400.png,,,,BMW,330Ci,L6 3.0L,2001 - 2006
HLB-1151,BOMBA DE AGUA,POLAR,,BOMBA DE AGUA,HLB-1151,Cotizar,https://placehold.co/400x400.png,,,,BMW,330i,L6 3.0L,2001 - 2005
HLB-1151,BOMBA DE AGUA,POLAR,,BOMBA DE AGUA,HLB-1151,Cotizar,https://placehold.co/400x400.png,,,,BMW,330Xi,L6 3.0L,2001 - 2005
HLB-1151,BOMBA DE AGUA,POLAR,,BOMBA DE AGUA,HLB-1151,Cotizar,https://placehold.co/400x400.png,,,,BMW,525i,L6 2.5L,1991 - 1995
HLB-1151,BOMBA DE AGUA,POLAR,,BOMBA DE AGUA,HLB-1151,Cotizar,https://placehold.co/400x400.png,,,,BMW,525i,L6 2.5L,2001 - 2005
HLB-1151,BOMBA DE AGUA,POLAR,,BOMBA DE AGUA,HLB-1151,Cotizar,https://placehold.co/400x400.png,,,,BMW,525iT,L6 2.5L,1993 - 1993
HLB-1151,BOMBA DE AGUA,POLAR,,BOMBA DE AGUA,HLB-1151,Cotizar,https://placehold.co/400x400.png,,,,BMW,528i,L6 2.8L,1997 - 2000
HLB-1151,BOMBA DE AGUA,POLAR,,BOMBA DE AGUA,HLB-1151,Cotizar,https://placehold.co/400x400.png,,,,BMW,530i,L6 3.0L,2001 - 2005
HLB-1151,BOMBA DE AGUA,POLAR,,BOMBA DE AGUA,HLB-1151,Cotizar,https://placehold.co/400x400.png,,,,BMW,M3,L6 3.0L,1994 - 1995
HLB-1151,BOMBA DE AGUA,POLAR,,BOMBA DE AGUA,HLB-1151,Cotizar,https://placehold.co/400x400.png,,,,BMW,M3,L6 3.2L,1996 - 1999
HLB-1151,BOMBA DE AGUA,POLAR,,BOMBA DE AGUA,HLB-1151,Cotizar,https://placehold.co/400x400.png,,,,BMW,X3,L6 2.5L,2004 - 2006
HLB-1151,BOMBA DE AGUA,POLAR,,BOMBA DE AGUA,HLB-1151,Cotizar,https://placehold.co/400x400.png,,,,BMW,X3,L6 3.0L,2004 - 2006
HLB-1151,BOMBA DE AGUA,POLAR,,BOMBA DE AGUA,HLB-1151,Cotizar,https://placehold.co/400x400.png,,,,BMW,X5,L6 3.0L,2001 - 2006
HLB-1151,BOMBA DE AGUA,POLAR,,BOMBA DE AGUA,HLB-1151,Cotizar,https://placehold.co/400x400.png,,,,BMW,Z3,L6 2.5L,1999 - 2002
HLB-1151,BOMBA DE AGUA,POLAR,,BOMBA DE AGUA,HLB-1151,Cotizar,https://placehold.co/400x400.png,,,,BMW,Z3,L6 2.8L,1997 - 2000
